Freq.	V(n010)/V(n011)
1.37720946889372e+002	(-2.34974646151473e-002dB,-9.12274559787191e-002°)
1.38038426460266e+002	(-2.34970725147529e-002dB,-9.14377942128723e-002°)
1.38356637897155e+002	(-2.34966786051664e-002dB,-9.16486175846724e-002°)
1.38675582887166e+002	(-2.34962828784880e-002dB,-9.18599272143402e-002°)
1.38995263121312e+002	(-2.34958853252769e-002dB,-9.20717242245021e-002°)
1.39315680294507e+002	(-2.34954859378413e-002dB,-9.22840097405616e-002°)
1.39636836105571e+002	(-2.34950847069627e-002dB,-9.24967848903816e-002°)
1.39958732257239e+002	(-2.34946816251600e-002dB,-9.27100508046616e-002°)
1.40281370456172e+002	(-2.34942766832748e-002dB,-9.29238086164486e-002°)
1.40604752412968e+002	(-2.34938698726454e-002dB,-9.31380594616230e-002°)
1.40928879842164e+002	(-2.34934611852262e-002dB,-9.33528044786344e-002°)
1.41253754462252e+002	(-2.34930506118779e-002dB,-9.35680448084981e-002°)
1.41579377995685e+002	(-2.34926381436093e-002dB,-9.37837815949208e-002°)
1.41905752168886e+002	(-2.34922237724269e-002dB,-9.40000159843099e-002°)
1.42232878712258e+002	(-2.34918074893326e-002dB,-9.42167491257156e-002°)
1.42560759360195e+002	(-2.34913892856959e-002dB,-9.44339821708160e-002°)
1.42889395851086e+002	(-2.34909691520178e-002dB,-9.46517162738808e-002°)
1.43218789927330e+002	(-2.34905470788990e-002dB,-9.48699525919052e-002°)
1.43548943335342e+002	(-2.34901230598748e-002dB,-9.50886922848693e-002°)
1.43879857825561e+002	(-2.34896970823665e-002dB,-9.53079365147423e-002°)
1.44211535152463e+002	(-2.34892691404540e-002dB,-9.55276864469817e-002°)
1.44543977074569e+002	(-2.34888392242012e-002dB,-9.57479432492712e-002°)
1.44877185354452e+002	(-2.34884073240424e-002dB,-9.59687080920540e-002°)
1.45211161758750e+002	(-2.34879734307651e-002dB,-9.61899821485223e-002°)
1.45545908058172e+002	(-2.34875375346199e-002dB,-9.64117665945617e-002°)
1.45881426027510e+002	(-2.34870996276945e-002dB,-9.66340626089415e-002°)
1.46217717445647e+002	(-2.34866597006932e-002dB,-9.68568713730429e-002°)
1.46554784095567e+002	(-2.34862177433677e-002dB,-9.70801940709167e-002°)
1.46892627764362e+002	(-2.34857737477488e-002dB,-9.73040318895553e-002°)
1.47231250243247e+002	(-2.34853277022664e-002dB,-9.75283860183318e-002°)
1.47570653327565e+002	(-2.34848795983044e-002dB,-9.77532576496963e-002°)
1.47910838816796e+002	(-2.34844294279324e-002dB,-9.79786479789884e-002°)
1.48251808514570e+002	(-2.34839771800125e-002dB,-9.82045582039243e-002°)
1.48593564228676e+002	(-2.34835228451260e-002dB,-9.84309895251902e-002°)
1.48936107771066e+002	(-2.34830664140932e-002dB,-9.86579431463140e-002°)
1.49279440957875e+002	(-2.34826078768438e-002dB,-9.88854202734818e-002°)
1.49623565609418e+002	(-2.34821472236904e-002dB,-9.91134221158192e-002°)
1.49968483550212e+002	(-2.34816844454821e-002dB,-9.93419498851559e-002°)
1.50314196608977e+002	(-2.34812195308906e-002dB,-9.95710047960435e-002°)
1.50660706618649e+002	(-2.34807524725271e-002dB,-9.98005880662132e-002°)
1.51008015416389e+002	(-2.34802832580121e-002dB,-1.00030700915691e-001°)
1.51356124843595e+002	(-2.34798118792304e-002dB,-1.00261344567803e-001°)
1.51705036745908e+002	(-2.34793383251516e-002dB,-1.00492520248423e-001°)
1.52054752973224e+002	(-2.34788625855498e-002dB,-1.00724229186303e-001°)
1.52405275379703e+002	(-2.34783846516270e-002dB,-1.00956472613273e-001°)
1.52756605823781e+002	(-2.34779045129640e-002dB,-1.01189251763790e-001°)
1.53108746168177e+002	(-2.34774221575913e-002dB,-1.01422567875044e-001°)
1.53461698279903e+002	(-2.34769375770574e-002dB,-1.01656422187479e-001°)
1.53815464030277e+002	(-2.34764507613820e-002dB,-1.01890815944232e-001°)
1.54170045294930e+002	(-2.34759616993604e-002dB,-1.02125750391215e-001°)
1.54525443953815e+002	(-2.34754703797457e-002dB,-1.02361226777222e-001°)
1.54881661891222e+002	(-2.34749767929985e-002dB,-1.02597246354118e-001°)
1.55238700995782e+002	(-2.34744809305008e-002dB,-1.02833810376853e-001°)
1.55596563160481e+002	(-2.34739827786182e-002dB,-1.03070920102618e-001°)
1.55955250282669e+002	(-2.34734823291322e-002dB,-1.03308576792223e-001°)
1.56314764264069e+002	(-2.34729795702214e-002dB,-1.03546781708970e-001°)
1.56675107010788e+002	(-2.34724744922159e-002dB,-1.03785536119306e-001°)
1.57036280433329e+002	(-2.34719670826918e-002dB,-1.04024841292400e-001°)
1.57398286446595e+002	(-2.34714573327403e-002dB,-1.04264698500661e-001°)
1.57761126969908e+002	(-2.34709452302316e-002dB,-1.04505109019179e-001°)
1.58124803927012e+002	(-2.34704307652229e-002dB,-1.04746074126209e-001°)
1.58489319246084e+002	(-2.34699139267885e-002dB,-1.04987595102880e-001°)
1.58854674859751e+002	(-2.34693947029279e-002dB,-1.05229673233122e-001°)
1.59220872705090e+002	(-2.34688730844704e-002dB,-1.05472309804309e-001°)
1.59587914723646e+002	(-2.34683490589206e-002dB,-1.05715506106230e-001°)
1.59955802861440e+002	(-2.34678226153738e-002dB,-1.05959263432026e-001°)
1.60324539068977e+002	(-2.34672937425956e-002dB,-1.06203583077772e-001°)
1.60694125301260e+002	(-2.34667624302286e-002dB,-1.06448466342554e-001°)
1.61064563517800e+002	(-2.34662286658956e-002dB,-1.06693914528357e-001°)
1.61435855682621e+002	(-2.34656924390622e-002dB,-1.06939928940359e-001°)
1.61808003764279e+002	(-2.34651537389757e-002dB,-1.07186510886760e-001°)
1.62181009735865e+002	(-2.34646125521717e-002dB,-1.07433661678480e-001°)
1.62554875575021e+002	(-2.34640688687292e-002dB,-1.07681382629895e-001°)
1.62929603263944e+002	(-2.34635226773895e-002dB,-1.07929675058315e-001°)
1.63305194789406e+002	(-2.34629739655018e-002dB,-1.08178540283871e-001°)
1.63681652142753e+002	(-2.34624227219283e-002dB,-1.08427979630014e-001°)
1.64058977319926e+002	(-2.34618689354716e-002dB,-1.08677994423249e-001°)
1.64437172321465e+002	(-2.34613125932553e-002dB,-1.08928585992976e-001°)
1.64816239152523e+002	(-2.34607536850876e-002dB,-1.09179755671965e-001°)
1.65196179822873e+002	(-2.34601921971726e-002dB,-1.09431504795687e-001°)
1.65576996346924e+002	(-2.34596281196540e-002dB,-1.09683834703184e-001°)
1.65958690743728e+002	(-2.34590614387069e-002dB,-1.09936746736142e-001°)
1.66341265036988e+002	(-2.34584921441956e-002dB,-1.10190242239809e-001°)
1.66724721255078e+002	(-2.34579202221280e-002dB,-1.10444322562109e-001°)
1.67109061431042e+002	(-2.34573456625964e-002dB,-1.10698989054570e-001°)
1.67494287602615e+002	(-2.34567684509059e-002dB,-1.10954243071260e-001°)
1.67880401812227e+002	(-2.34561885764256e-002dB,-1.11210085969983e-001°)
1.68267406107018e+002	(-2.34556060272820e-002dB,-1.11466519111463e-001°)
1.68655302538845e+002	(-2.34550207893265e-002dB,-1.11723543859339e-001°)
1.69044093164297e+002	(-2.34544328524291e-002dB,-1.11981161580939e-001°)
1.69433780044704e+002	(-2.34538422019306e-002dB,-1.12239373646155e-001°)
1.69824365246145e+002	(-2.34532488267766e-002dB,-1.12498181428615e-001°)
1.70215850839466e+002	(-2.34526527140137e-002dB,-1.12757586304793e-001°)
1.70608238900283e+002	(-2.34520538508682e-002dB,-1.13017589654468e-001°)
1.71001531508999e+002	(-2.34514522249930e-002dB,-1.13278192860642e-001°)
1.71395730750813e+002	(-2.34508478236318e-002dB,-1.13539397309503e-001°)
1.71790838715729e+002	(-2.34502406344298e-002dB,-1.13801204390511e-001°)
1.72186857498571e+002	(-2.34496306421815e-002dB,-1.14063615495994e-001°)
1.72583789198991e+002	(-2.34490178367347e-002dB,-1.14326632022159e-001°)
1.72981635921480e+002	(-2.34484022030860e-002dB,-1.14590255367881e-001°)
1.73380399775384e+002	(-2.34477837305138e-002dB,-1.14854486935804e-001°)
1.73780082874908e+002	(-2.34471624041956e-002dB,-1.15119328131301e-001°)
1.74180687339131e+002	(-2.34465382108385e-002dB,-1.15384780363244e-001°)
1.74582215292020e+002	(-2.34459111379601e-002dB,-1.15650845043871e-001°)
1.74984668862436e+002	(-2.34452811720577e-002dB,-1.15917523588584e-001°)
1.75388050184146e+002	(-2.34446482990709e-002dB,-1.16184817416019e-001°)
1.75792361395839e+002	(-2.34440125072307e-002dB,-1.16452727948387e-001°)
1.76197604641133e+002	(-2.34433737823664e-002dB,-1.16721256610920e-001°)
1.76603782068586e+002	(-2.34427321102386e-002dB,-1.16990404832131e-001°)
1.77010895831712e+002	(-2.34420874783677e-002dB,-1.17260174044134e-001°)
1.77418948088986e+002	(-2.34414398717409e-002dB,-1.17530565682046e-001°)
1.77827941003862e+002	(-2.34407892779995e-002dB,-1.17801581184591e-001°)
1.78237876744778e+002	(-2.34401356813753e-002dB,-1.18073221993485e-001°)
1.78648757485174e+002	(-2.34394790706866e-002dB,-1.18345489554401e-001°)
1.79060585403499e+002	(-2.34388194304349e-002dB,-1.18618385315752e-001°)
1.79473362683222e+002	(-2.34381567468383e-002dB,-1.18891910729609e-001°)
1.79887091512848e+002	(-2.34374910062590e-002dB,-1.19166067251411e-001°)
1.80301774085926e+002	(-2.34368221939170e-002dB,-1.19440856339841e-001°)
1.80717412601061e+002	(-2.34361502977787e-002dB,-1.19716279457372e-001°)
1.81134009261929e+002	(-2.34354753002949e-002dB,-1.19992338069114e-001°)
1.81551566277282e+002	(-2.34347971882968e-002dB,-1.20269033644192e-001°)
1.81970085860967e+002	(-2.34341159490718e-002dB,-1.20546367655238e-001°)
1.82389570231932e+002	(-2.34334315664322e-002dB,-1.20824341577804e-001°)
1.82810021614243e+002	(-2.34327440266910e-002dB,-1.21102956891223e-001°)
1.83231442237089e+002	(-2.34320533154783e-002dB,-1.21382215078258e-001°)
1.83653834334803e+002	(-2.34313594172244e-002dB,-1.21662117624833e-001°)
1.84077200146864e+002	(-2.34306623184481e-002dB,-1.21942666020739e-001°)
1.84501541917915e+002	(-2.34299620034027e-002dB,-1.22223861758886e-001°)
1.84926861897776e+002	(-2.34292584567003e-002dB,-1.22505706335694e-001°)
1.85353162341449e+002	(-2.34285516652735e-002dB,-1.22788201251401e-001°)
1.85780445509138e+002	(-2.34278416129938e-002dB,-1.23071348009342e-001°)
1.86208713666254e+002	(-2.34271282858578e-002dB,-1.23355148116641e-001°)
1.86637969083435e+002	(-2.34264116668514e-002dB,-1.23639603083508e-001°)
1.87068214036548e+002	(-2.34256917429565e-002dB,-1.23924714424210e-001°)
1.87499450806709e+002	(-2.34249684965622e-002dB,-1.24210483655964e-001°)
1.87931681680294e+002	(-2.34242419135301e-002dB,-1.24496912299972e-001°)
1.88364908948947e+002	(-2.34235119806119e-002dB,-1.24784001881108e-001°)
1.88799134909597e+002	(-2.34227786787677e-002dB,-1.25071753926958e-001°)
1.89234361864465e+002	(-2.34220419949884e-002dB,-1.25360169969628e-001°)
1.89670592121082e+002	(-2.34213019120218e-002dB,-1.25649251544053e-001°)
1.90107827992297e+002	(-2.34205584153986e-002dB,-1.25939000189243e-001°)
1.90546071796292e+002	(-2.34198114884500e-002dB,-1.26229417447456e-001°)
1.90985325856591e+002	(-2.34190611164125e-002dB,-1.26520504864828e-001°)
1.91425592502075e+002	(-2.34183072820788e-002dB,-1.26812263990727e-001°)
1.91866874066996e+002	(-2.34175499718198e-002dB,-1.27104696378690e-001°)
1.92309172890982e+002	(-2.34167891656114e-002dB,-1.27397803584908e-001°)
1.92752491319060e+002	(-2.34160248515166e-002dB,-1.27691587170402e-001°)
1.93196831701659e+002	(-2.34152570110178e-002dB,-1.27986048698890e-001°)
1.93642196394627e+002	(-2.34144856286943e-002dB,-1.28281189738177e-001°)
1.94088587759244e+002	(-2.34137106874818e-002dB,-1.28577011859472e-001°)
1.94536008162232e+002	(-2.34129321716946e-002dB,-1.28873516637878e-001°)
1.94984459975770e+002	(-2.34121500641921e-002dB,-1.29170705651981e-001°)
1.95433945577505e+002	(-2.34113643496763e-002dB,-1.29468580484234e-001°)
1.95884467350565e+002	(-2.34105750100647e-002dB,-1.29767142720458e-001°)
1.96336027683570e+002	(-2.34097820299620e-002dB,-1.30066393950550e-001°)
1.96788628970650e+002	(-2.34089853913116e-002dB,-1.30366335767700e-001°)
1.97242273611451e+002	(-2.34081850774235e-002dB,-1.30666969769046e-001°)
1.97696964011151e+002	(-2.34073810723985e-002dB,-1.30968297555604e-001°)
1.98152702580475e+002	(-2.34065733577837e-002dB,-1.31270320731679e-001°)
1.98609491735702e+002	(-2.34057619183210e-002dB,-1.31573040905837e-001°)
1.99067333898684e+002	(-2.34049467350347e-002dB,-1.31876459689821e-001°)
1.99526231496853e+002	(-2.34041277914404e-002dB,-1.32180578699558e-001°)
1.99986186963239e+002	(-2.34033050703358e-002dB,-1.32485399554588e-001°)
2.00447202736481e+002	(-2.34024785540879e-002dB,-1.32790923878208e-001°)
2.00909281260838e+002	(-2.34016482251143e-002dB,-1.33097153297482e-001°)
2.01372424986203e+002	(-2.34008140660683e-002dB,-1.33404089443384e-001°)
2.01836636368121e+002	(-2.33999760590968e-002dB,-1.33711733950469e-001°)
2.02301917867792e+002	(-2.33991341872892e-002dB,-1.34020088457418e-001°)
2.02768271952093e+002	(-2.33982884311583e-002dB,-1.34329154606253e-001°)
2.03235701093586e+002	(-2.33974387739724e-002dB,-1.34638934043298e-001°)
2.03704207770536e+002	(-2.33965851979142e-002dB,-1.34949428418484e-001°)
2.04173794466917e+002	(-2.33957276839480e-002dB,-1.35260639385528e-001°)
2.04644463672431e+002	(-2.33948662150414e-002dB,-1.35572568602243e-001°)
2.05116217882520e+002	(-2.33940007718948e-002dB,-1.35885217729922e-001°)
2.05589059598378e+002	(-2.33931313366165e-002dB,-1.36198588434107e-001°)
2.06062991326964e+002	(-2.33922578910989e-002dB,-1.36512682384061e-001°)
2.06538015581017e+002	(-2.33913804164765e-002dB,-1.36827501252869e-001°)
2.07014134879068e+002	(-2.33904988950936e-002dB,-1.37143046717741e-001°)
2.07491351745454e+002	(-2.33896133070413e-002dB,-1.37459320459447e-001°)
2.07969668710333e+002	(-2.33887236340615e-002dB,-1.37776324162931e-001°)
2.08449088309692e+002	(-2.33878298574695e-002dB,-1.38094059517017e-001°)
2.08929613085367e+002	(-2.33869319582770e-002dB,-1.38412528214391e-001°)
2.09411245585052e+002	(-2.33860299173094e-002dB,-1.38731731951783e-001°)
2.09893988362315e+002	(-2.33851237158249e-002dB,-1.39051672429813e-001°)
2.10377843976610e+002	(-2.33842133344582e-002dB,-1.39372351353090e-001°)
2.10862814993292e+002	(-2.33832987535821e-002dB,-1.39693770430115e-001°)
2.11348903983627e+002	(-2.33823799538806e-002dB,-1.40015931373446e-001°)
2.11836113524813e+002	(-2.33814569166701e-002dB,-1.40338835899717e-001°)
2.12324446199984e+002	(-2.33805296216379e-002dB,-1.40662485729433e-001°)
2.12813904598234e+002	(-2.33795980496064e-002dB,-1.40986882587130e-001°)
2.13304491314620e+002	(-2.33786621815622e-002dB,-1.41312028201545e-001°)
2.13796208950185e+002	(-2.33777219957267e-002dB,-1.41637924304959e-001°)
2.14289060111968e+002	(-2.33767774730801e-002dB,-1.41964572634134e-001°)
2.14783047413015e+002	(-2.33758285953333e-002dB,-1.42291974930082e-001°)
2.15278173472399e+002	(-2.33748753395010e-002dB,-1.42620132937037e-001°)
2.15774440915228e+002	(-2.33739176874132e-002dB,-1.42949048404212e-001°)
2.16271852372664e+002	(-2.33729556185068e-002dB,-1.43278723084385e-001°)
2.16770410481931e+002	(-2.33719891120553e-002dB,-1.43609158734512e-001°)
2.17270117886336e+002	(-2.33710181479403e-002dB,-1.43940357115726e-001°)
2.17770977235277e+002	(-2.33700427047054e-002dB,-1.44272319993111e-001°)
2.18272991184261e+002	(-2.33690627625282e-002dB,-1.44605049136040e-001°)
2.18776162394916e+002	(-2.33680783012816e-002dB,-1.44938546318119e-001°)
2.19280493535006e+002	(-2.33670892984592e-002dB,-1.45272813316571e-001°)
2.19785987278443e+002	(-2.33660957349754e-002dB,-1.45607851913453e-001°)
2.20292646305306e+002	(-2.33650975883874e-002dB,-1.45943663894460e-001°)
2.20800473301851e+002	(-2.33640948381604e-002dB,-1.46280251049627e-001°)
2.21309470960524e+002	(-2.33630874633253e-002dB,-1.46617615173285e-001°)
2.21819641979982e+002	(-2.33620754424896e-002dB,-1.46955758063843e-001°)
2.22330989065101e+002	(-2.33610587532366e-002dB,-1.47294681523687e-001°)
2.22843514926991e+002	(-2.33600373748401e-002dB,-1.47634387359736e-001°)
2.23357222283013e+002	(-2.33590112860700e-002dB,-1.47974877383158e-001°)
2.23872113856794e+002	(-2.33579804651470e-002dB,-1.48316153409086e-001°)
2.24388192378237e+002	(-2.33569448892370e-002dB,-1.48658217256918e-001°)
2.24905460583538e+002	(-2.33559045369775e-002dB,-1.49001070750442e-001°)
2.25423921215203e+002	(-2.33548593869732e-002dB,-1.49344715717786e-001°)
2.25943577022057e+002	(-2.33538094166974e-002dB,-1.49689153991116e-001°)
2.26464430759266e+002	(-2.33527546044019e-002dB,-1.50034387407041e-001°)
2.26986485188342e+002	(-2.33516949263834e-002dB,-1.50380417806129e-001°)
2.27509743077166e+002	(-2.33506303607640e-002dB,-1.50727247033643e-001°)
2.28034207200001e+002	(-2.33495608862879e-002dB,-1.51074876939204e-001°)
2.28559880337502e+002	(-2.33484864784878e-002dB,-1.51423309376235e-001°)
2.29086765276736e+002	(-2.33474071174547e-002dB,-1.51772546203300e-001°)
2.29614864811195e+002	(-2.33463227763090e-002dB,-1.52122589282092e-001°)
2.30144181740810e+002	(-2.33452334354859e-002dB,-1.52473440479995e-001°)
2.30674718871966e+002	(-2.33441390702815e-002dB,-1.52825101667842e-001°)
2.31206479017518e+002	(-2.33430396582661e-002dB,-1.53177574721234e-001°)
2.31739464996806e+002	(-2.33419351756204e-002dB,-1.53530861519938e-001°)
2.32273679635669e+002	(-2.33408255987758e-002dB,-1.53884963948220e-001°)
2.32809125766459e+002	(-2.33397109045096e-002dB,-1.54239883894787e-001°)
2.33345806228058e+002	(-2.33385910705460e-002dB,-1.54595623252888e-001°)
2.33883723865894e+002	(-2.33374660721443e-002dB,-1.54952183919928e-001°)
2.34422881531950e+002	(-2.33363358843717e-002dB,-1.55309567797595e-001°)
2.34963282084789e+002	(-2.33352004853109e-002dB,-1.55667776792590e-001°)
2.35504928389559e+002	(-2.33340598499663e-002dB,-1.56026812815669e-001°)
2.36047823318015e+002	(-2.33329139543621e-002dB,-1.56386677782040e-001°)
2.36591969748533e+002	(-2.33317627737482e-002dB,-1.56747373611490e-001°)
2.37137370566123e+002	(-2.33306062838029e-002dB,-1.57108902228259e-001°)
2.37684028662445e+002	(-2.33294444604161e-002dB,-1.57471265561133e-001°)
2.38231946935826e+002	(-2.33282772805899e-002dB,-1.57834465543688e-001°)
2.38781128291275e+002	(-2.33271047174924e-002dB,-1.58198504113345e-001°)
2.39331575640496e+002	(-2.33259267465747e-002dB,-1.58563383212444e-001°)
2.39883291901906e+002	(-2.33247433436583e-002dB,-1.58929104788042e-001°)
2.40436280000650e+002	(-2.33235544827073e-002dB,-1.59295670791249e-001°)
2.40990542868616e+002	(-2.33223601404432e-002dB,-1.59663083178482e-001°)
2.41546083444450e+002	(-2.33211602898971e-002dB,-1.60031343909907e-001°)
2.42102904673574e+002	(-2.33199549051858e-002dB,-1.60400454950632e-001°)
2.42661009508198e+002	(-2.33187439627866e-002dB,-1.60770418270746e-001°)
2.43220400907338e+002	(-2.33175274359867e-002dB,-1.61141235844308e-001°)
2.43781081836831e+002	(-2.33163052992279e-002dB,-1.61512909650379e-001°)
2.44343055269353e+002	(-2.33150775258459e-002dB,-1.61885441672313e-001°)
2.44906324184430e+002	(-2.33138440923721e-002dB,-1.62258833898900e-001°)
2.45470891568459e+002	(-2.33126049700654e-002dB,-1.62633088322445e-001°)
2.46036760414718e+002	(-2.33113601328619e-002dB,-1.63008206940543e-001°)
2.46603933723389e+002	(-2.33101095569461e-002dB,-1.63384191755883e-001°)
2.47172414501568e+002	(-2.33088532125295e-002dB,-1.63761044774720e-001°)
2.47742205763284e+002	(-2.33075910753316e-002dB,-1.64138768009047e-001°)
2.48313310529512e+002	(-2.33063231177473e-002dB,-1.64517363475032e-001°)
2.48885731828194e+002	(-2.33050493145988e-002dB,-1.64896833194033e-001°)
2.49459472694250e+002	(-2.33037696354510e-002dB,-1.65277179191073e-001°)
2.50034536169598e+002	(-2.33024840571489e-002dB,-1.65658403497413e-001°)
2.50610925303166e+002	(-2.33011925492244e-002dB,-1.66040508147664e-001°)
2.51188643150912e+002	(-2.32998950869099e-002dB,-1.66423495182349e-001°)
2.51767692775840e+002	(-2.32985916412391e-002dB,-1.66807366645936e-001°)
2.52348077248012e+002	(-2.32972821861205e-002dB,-1.67192124588286e-001°)
2.52929799644569e+002	(-2.32959666919141e-002dB,-1.67577771063373e-001°)
2.53512863049745e+002	(-2.32946451321812e-002dB,-1.67964308130679e-001°)
2.54097270554884e+002	(-2.32933174786105e-002dB,-1.68351737854148e-001°)
2.54683025258458e+002	(-2.32919837029977e-002dB,-1.68740062302572e-001°)
2.55270130266078e+002	(-2.32906437776620e-002dB,-1.69129283549719e-001°)
2.55858588690518e+002	(-2.32892976725244e-002dB,-1.69519403673852e-001°)
2.56448403651725e+002	(-2.32879453613641e-002dB,-1.69910424758738e-001°)
2.57039578276840e+002	(-2.32865868149608e-002dB,-1.70302348892630e-001°)
2.57632115700211e+002	(-2.32852220044783e-002dB,-1.70695178168645e-001°)
2.58226019063413e+002	(-2.32838509004478e-002dB,-1.71088914684758e-001°)
2.58821291515262e+002	(-2.32824734742605e-002dB,-1.71483560544020e-001°)
2.59417936211834e+002	(-2.32810896963741e-002dB,-1.71879117854384e-001°)
2.60015956316480e+002	(-2.32796995393643e-002dB,-1.72275588728992e-001°)
2.60615354999842e+002	(-2.32783029724707e-002dB,-1.72672975285394e-001°)
2.61216135439873e+002	(-2.32768999651389e-002dB,-1.73071279646247e-001°)
2.61818300821851e+002	(-2.32754904888162e-002dB,-1.73470503939475e-001°)
2.62421854338396e+002	(-2.32740745140971e-002dB,-1.73870650297938e-001°)
2.63026799189490e+002	(-2.32726520106245e-002dB,-1.74271720859321e-001°)
2.63633138582490e+002	(-2.32712229487445e-002dB,-1.74673717766459e-001°)
2.64240875732146e+002	(-2.32697872967715e-002dB,-1.75076643166857e-001°)
2.64850013860622e+002	(-2.32683450267864e-002dB,-1.75480499213827e-001°)
2.65460556197505e+002	(-2.32668961060131e-002dB,-1.75885288064779e-001°)
2.66072505979832e+002	(-2.32654405049214e-002dB,-1.76291011882904e-001°)
2.66685866452099e+002	(-2.32639781926915e-002dB,-1.76697672836153e-001°)
2.67300640866282e+002	(-2.32625091384203e-002dB,-1.77105273097648e-001°)
2.67916832481854e+002	(-2.32610333107358e-002dB,-1.77513814845551e-001°)
2.68534444565802e+002	(-2.32595506783475e-002dB,-1.77923300263093e-001°)
2.69153480392642e+002	(-2.32580612114594e-002dB,-1.78333731539029e-001°)
2.69773943244443e+002	(-2.32565648754722e-002dB,-1.78745110866354e-001°)
2.70395836410835e+002	(-2.32550616425442e-002dB,-1.79157440444525e-001°)
2.71019163189035e+002	(-2.32535514776768e-002dB,-1.79570722476661e-001°)
2.71643926883859e+002	(-2.32520343512765e-002dB,-1.79984959172360e-001°)
2.72270130807741e+002	(-2.32505102296529e-002dB,-1.80400152745577e-001°)
2.72897778280754e+002	(-2.32489790805167e-002dB,-1.80816305415579e-001°)
2.73526872630621e+002	(-2.32474408734149e-002dB,-1.81233419407550e-001°)
2.74157417192738e+002	(-2.32458955738751e-002dB,-1.81651496950838e-001°)
2.74789415310189e+002	(-2.32443431508032e-002dB,-1.82070540280883e-001°)
2.75422870333766e+002	(-2.32427835694667e-002dB,-1.82490551637675e-001°)
2.76057785621984e+002	(-2.32412167992649e-002dB,-1.82911533267266e-001°)
2.76694164541100e+002	(-2.32396428054286e-002dB,-1.83333487420203e-001°)
2.77332010465133e+002	(-2.32380615542571e-002dB,-1.83756416352574e-001°)
2.77971326775878e+002	(-2.32364730139189e-002dB,-1.84180322326170e-001°)
2.78612116862926e+002	(-2.32348771507115e-002dB,-1.84605207607736e-001°)
2.79254384123682e+002	(-2.32332739292567e-002dB,-1.85031074469044e-001°)
2.79898131963385e+002	(-2.32316633174070e-002dB,-1.85457925187893e-001°)
2.80543363795120e+002	(-2.32300452809649e-002dB,-1.85885762047021e-001°)
2.81190083039842e+002	(-2.32284197838002e-002dB,-1.86314587334223e-001°)
2.81838293126393e+002	(-2.32267867943117e-002dB,-1.86744403343580e-001°)
2.82487997491519e+002	(-2.32251462761072e-002dB,-1.87175212373679e-001°)
2.83139199579886e+002	(-2.32234981959167e-002dB,-1.87607016729067e-001°)
2.83791902844103e+002	(-2.32218425165475e-002dB,-1.88039818719026e-001°)
2.84446110744739e+002	(-2.32201792060304e-002dB,-1.88473620659422e-001°)
2.85101826750338e+002	(-2.32185082273050e-002dB,-1.88908424870409e-001°)
2.85759054337442e+002	(-2.32168295451939e-002dB,-1.89344233678105e-001°)
2.86417796990605e+002	(-2.32151431255398e-002dB,-1.89781049414354e-001°)
2.87078058202416e+002	(-2.32134489314693e-002dB,-1.90218874415929e-001°)
2.87739841473514e+002	(-2.32117469270547e-002dB,-1.90657711025314e-001°)
2.88403150312607e+002	(-2.32100370774938e-002dB,-1.91097561590821e-001°)
2.89067988236494e+002	(-2.32083193446013e-002dB,-1.91538428465535e-001°)
2.89734358770079e+002	(-2.32065936950574e-002dB,-1.91980314009272e-001°)
2.90402265446391e+002	(-2.32048600901771e-002dB,-1.92423220586101e-001°)
2.91071711806607e+002	(-2.32031184935620e-002dB,-1.92867150566351e-001°)
2.91742701400063e+002	(-2.32013688694849e-002dB,-1.93312106326039e-001°)
2.92415237784279e+002	(-2.31996111808514e-002dB,-1.93758090246568e-001°)
2.93089324524978e+002	(-2.31978453889524e-002dB,-1.94205104714532e-001°)
2.93764965196099e+002	(-2.31960714576364e-002dB,-1.94653152122786e-001°)
2.94442163379821e+002	(-2.31942893488016e-002dB,-1.95102234869436e-001°)
2.95120922666584e+002	(-2.31924990268178e-002dB,-1.95552355358872e-001°)
2.95801246655100e+002	(-2.31907004513381e-002dB,-1.96003516000032e-001°)
2.96483138952379e+002	(-2.31888935854571e-002dB,-1.96455719208420e-001°)
2.97166603173747e+002	(-2.31870783911999e-002dB,-1.96908967404930e-001°)
2.97851642942864e+002	(-2.31852548309977e-002dB,-1.97363263016445e-001°)
2.98538261891740e+002	(-2.31834228645843e-002dB,-1.97818608474855e-001°)
2.99226463660763e+002	(-2.31815824541871e-002dB,-1.98275006218407e-001°)
2.99916251898709e+002	(-2.31797335607397e-002dB,-1.98732458690904e-001°)
3.00607630262767e+002	(-2.31778761442197e-002dB,-1.99190968341710e-001°)
3.01300602418556e+002	(-2.31760101683931e-002dB,-1.99650537626748e-001°)
3.01995172040145e+002	(-2.31741355898744e-002dB,-2.00111169006367e-001°)
3.02691342810074e+002	(-2.31722523728911e-002dB,-2.00572864948272e-001°)
3.03389118419370e+002	(-2.31703604748024e-002dB,-2.01035627924534e-001°)
3.04088502567571e+002	(-2.31684598572580e-002dB,-2.01499460414155e-001°)
3.04789498962741e+002	(-2.31665504795570e-002dB,-2.01964364901436e-001°)
3.05492111321494e+002	(-2.31646323017836e-002dB,-2.02430343876648e-001°)
3.06196343369011e+002	(-2.31627052818990e-002dB,-2.02897399835688e-001°)
3.06902198839058e+002	(-2.31607693822355e-002dB,-2.03365535281183e-001°)
