Freq.	V(n010)/V(n011)
2.84446110744739e+002	(-7.59540671539809e-001dB,-1.68080185265827e-002°)
2.85101826750338e+002	(-7.59540672084619e-001dB,-1.68467650112903e-002°)
2.85759054337442e+002	(-7.59540672631961e-001dB,-1.68856008158738e-002°)
2.86417796990605e+002	(-7.59540673181759e-001dB,-1.69245261462252e-002°)
2.87078058202416e+002	(-7.59540673734135e-001dB,-1.69635412087436e-002°)
2.87739841473514e+002	(-7.59540674289077e-001dB,-1.70026462102666e-002°)
2.88403150312607e+002	(-7.59540674846532e-001dB,-1.70418413581253e-002°)
2.89067988236494e+002	(-7.59540675406641e-001dB,-1.70811268601441e-002°)
2.89734358770079e+002	(-7.59540675969246e-001dB,-1.71205029245950e-002°)
2.90402265446391e+002	(-7.59540676534460e-001dB,-1.71599697602543e-002°)
2.91071711806607e+002	(-7.59540677102322e-001dB,-1.71995275763710e-002°)
2.91742701400063e+002	(-7.59540677672801e-001dB,-1.72391765826707e-002°)
2.92415237784279e+002	(-7.59540678245882e-001dB,-1.72789169893771e-002°)
2.93089324524978e+002	(-7.59540678821666e-001dB,-1.73187490071844e-002°)
2.93764965196099e+002	(-7.59540679400047e-001dB,-1.73586728472730e-002°)
2.94442163379821e+002	(-7.59540679981138e-001dB,-1.73986887213186e-002°)
2.95120922666584e+002	(-7.59540680564867e-001dB,-1.74387968414911e-002°)
2.95801246655100e+002	(-7.59540681151372e-001dB,-1.74789974204331e-002°)
2.96483138952379e+002	(-7.59540681740487e-001dB,-1.75192906712827e-002°)
2.97166603173747e+002	(-7.59540682332375e-001dB,-1.75596768076603e-002°)
2.97851642942864e+002	(-7.59540682926993e-001dB,-1.76001560437107e-002°)
2.98538261891740e+002	(-7.59540683524362e-001dB,-1.76407285940463e-002°)
2.99226463660763e+002	(-7.59540684124494e-001dB,-1.76813946737640e-002°)
2.99916251898709e+002	(-7.59540684727350e-001dB,-1.77221544984820e-002°)
3.00607630262767e+002	(-7.59540685332978e-001dB,-1.77630082843025e-002°)
3.01300602418556e+002	(-7.59540685941460e-001dB,-1.78039562478277e-002°)
3.01995172040145e+002	(-7.59540686552675e-001dB,-1.78449986061626e-002°)
3.02691342810074e+002	(-7.59540687166794e-001dB,-1.78861355769068e-002°)
3.03389118419370e+002	(-7.59540687783690e-001dB,-1.79273673781682e-002°)
3.04088502567571e+002	(-7.59540688403525e-001dB,-1.79686942285435e-002°)
3.04789498962741e+002	(-7.59540689026110e-001dB,-1.80101163471640e-002°)
3.05492111321494e+002	(-7.59540689651660e-001dB,-1.80516339536186e-002°)
3.06196343369011e+002	(-7.59540690280039e-001dB,-1.80932472680565e-002°)
3.06902198839058e+002	(-7.59540690911317e-001dB,-1.81349565110872e-002°)
3.07609681474013e+002	(-7.59540691545524e-001dB,-1.81767619038577e-002°)
3.08318795024878e+002	(-7.59540692182674e-001dB,-1.82186636680166e-002°)
3.09029543251301e+002	(-7.59540692822774e-001dB,-1.82606620257178e-002°)
3.09741929921600e+002	(-7.59540693465805e-001dB,-1.83027571996394e-002°)
3.10455958812778e+002	(-7.59540694111827e-001dB,-1.83449494129655e-002°)
3.11171633710544e+002	(-7.59540694760776e-001dB,-1.83872388893784e-002°)
3.11888958409335e+002	(-7.59540695412720e-001dB,-1.84296258531137e-002°)
3.12607936712337e+002	(-7.59540696067738e-001dB,-1.84721105289037e-002°)
3.13328572431500e+002	(-7.59540696725761e-001dB,-1.85146931419747e-002°)
3.14050869387563e+002	(-7.59540697386784e-001dB,-1.85573739181164e-002°)
3.14774831410073e+002	(-7.59540698050872e-001dB,-1.86001530836160e-002°)
3.15500462337404e+002	(-7.59540698718060e-001dB,-1.86430308652737e-002°)
3.16227766016779e+002	(-7.59540699388271e-001dB,-1.86860074904293e-002°)
3.16956746304290e+002	(-7.59540700061610e-001dB,-1.87290831869477e-002°)
3.17687407064918e+002	(-7.59540700738062e-001dB,-1.87722581832090e-002°)
3.18419752172553e+002	(-7.59540701417644e-001dB,-1.88155327081172e-002°)
3.19153785510016e+002	(-7.59540702100315e-001dB,-1.88589069911026e-002°)
3.19889510969080e+002	(-7.59540702786147e-001dB,-1.89023812621518e-002°)
3.20626932450486e+002	(-7.59540703475180e-001dB,-1.89459557517453e-002°)
3.21366053863971e+002	(-7.59540704167404e-001dB,-1.89896306909116e-002°)
3.22106879128283e+002	(-7.59540704862744e-001dB,-1.90334063112157e-002°)
3.22849412171203e+002	(-7.59540705561442e-001dB,-1.90772828447702e-002°)
3.23593656929567e+002	(-7.59540706263244e-001dB,-1.91212605241503e-002°)
3.24339617349288e+002	(-7.59540706968306e-001dB,-1.91653395825741e-002°)
3.25087297385373e+002	(-7.59540707676656e-001dB,-1.92095202537271e-002°)
3.25836701001947e+002	(-7.59540708388240e-001dB,-1.92538027718428e-002°)
3.26587832172274e+002	(-7.59540709103179e-001dB,-1.92981873717161e-002°)
3.27340694878777e+002	(-7.59540709821239e-001dB,-1.93426742886504e-002°)
3.28095293113057e+002	(-7.59540710542808e-001dB,-1.93872637585381e-002°)
3.28851630875921e+002	(-7.59540711267650e-001dB,-1.94319560177613e-002°)
3.29609712177396e+002	(-7.59540711995784e-001dB,-1.94767513032961e-002°)
3.30369541036752e+002	(-7.59540712727303e-001dB,-1.95216498526309e-002°)
3.31131121482529e+002	(-7.59540713462182e-001dB,-1.95666519038132e-002°)
3.31894457552548e+002	(-7.59540714200517e-001dB,-1.96117576954373e-002°)
3.32659553293942e+002	(-7.59540714942238e-001dB,-1.96569674666693e-002°)
3.33426412763172e+002	(-7.59540715687380e-001dB,-1.97022814571799e-002°)
3.34195040026051e+002	(-7.59540716435915e-001dB,-1.97476999072311e-002°)
3.34965439157764e+002	(-7.59540717187967e-001dB,-1.97932230576275e-002°)
3.35737614242891e+002	(-7.59540717943393e-001dB,-1.98388511497246e-002°)
3.36511569375427e+002	(-7.59540718702410e-001dB,-1.98845844254484e-002°)
3.37287308658805e+002	(-7.59540719464908e-001dB,-1.99304231272676e-002°)
3.38064836205918e+002	(-7.59540720230944e-001dB,-1.99763674982051e-002°)
3.38844156139138e+002	(-7.59540721000441e-001dB,-2.00224177818625e-002°)
3.39625272590344e+002	(-7.59540721773499e-001dB,-2.00685742223899e-002°)
3.40408189700936e+002	(-7.59540722550247e-001dB,-2.01148370645111e-002°)
3.41192911621864e+002	(-7.59540723330515e-001dB,-2.01612065534998e-002°)
3.41979442513644e+002	(-7.59540724114339e-001dB,-2.02076829352023e-002°)
3.42767786546385e+002	(-7.59540724901777e-001dB,-2.02542664560312e-002°)
3.43557947899810e+002	(-7.59540725692883e-001dB,-2.03009573629843e-002°)
3.44349930763273e+002	(-7.59540726487572e-001dB,-2.03477559035748e-002°)
3.45143739335791e+002	(-7.59540727286046e-001dB,-2.03946623259686e-002°)
3.45939377826056e+002	(-7.59540728088126e-001dB,-2.04416768788362e-002°)
3.46736850452466e+002	(-7.59540728893929e-001dB,-2.04887998114338e-002°)
3.47536161443140e+002	(-7.59540729703489e-001dB,-2.05360313736307e-002°)
3.48337315035946e+002	(-7.59540730516731e-001dB,-2.05833718158165e-002°)
3.49140315478520e+002	(-7.59540731333780e-001dB,-2.06308213890027e-002°)
3.49945167028291e+002	(-7.59540732154592e-001dB,-2.06783803447591e-002°)
3.50751873952501e+002	(-7.59540732979114e-001dB,-2.07260489352350e-002°)
3.51560440528231e+002	(-7.59540733807555e-001dB,-2.07738274131519e-002°)
3.52370871042420e+002	(-7.59540734639690e-001dB,-2.08217160318458e-002°)
3.53183169791890e+002	(-7.59540735475786e-001dB,-2.08697150452232e-002°)
3.53997341083367e+002	(-7.59540736315666e-001dB,-2.09178247077524e-002°)
3.54813389233508e+002	(-7.59540737159472e-001dB,-2.09660452745201e-002°)
3.55631318568918e+002	(-7.59540738007143e-001dB,-2.10143770011631e-002°)
3.56451133426176e+002	(-7.59540738858703e-001dB,-2.10628201439680e-002°)
3.57272838151861e+002	(-7.59540739714243e-001dB,-2.11113749597402e-002°)
3.58096437102568e+002	(-7.59540740573791e-001dB,-2.11600417059353e-002°)
3.58921934644937e+002	(-7.59540741437168e-001dB,-2.12088206405704e-002°)
3.59749335155674e+002	(-7.59540742304629e-001dB,-2.12577120222664e-002°)
3.60578643021574e+002	(-7.59540743175969e-001dB,-2.13067161102365e-002°)
3.61409862639544e+002	(-7.59540744051471e-001dB,-2.13558331643040e-002°)
3.62242998416630e+002	(-7.59540744930955e-001dB,-2.14050634448916e-002°)
3.63078054770032e+002	(-7.59540745814526e-001dB,-2.14544072129936e-002°)
3.63915036127138e+002	(-7.59540746702166e-001dB,-2.15038647302399e-002°)
3.64753946925538e+002	(-7.59540747593869e-001dB,-2.15534362588343e-002°)
3.65594791613055e+002	(-7.59540748489720e-001dB,-2.16031220616157e-002°)
3.66437574647763e+002	(-7.59540749389709e-001dB,-2.16529224020129e-002°)
3.67282300498015e+002	(-7.59540750293860e-001dB,-2.17028375440503e-002°)
3.68128973642461e+002	(-7.59540751202110e-001dB,-2.17528677523673e-002°)
3.68977598570080e+002	(-7.59540752114637e-001dB,-2.18030132922459e-002°)
3.69828179780196e+002	(-7.59540753031367e-001dB,-2.18532744295399e-002°)
3.70680721782505e+002	(-7.59540753952295e-001dB,-2.19036514307234e-002°)
3.71535229097102e+002	(-7.59540754877531e-001dB,-2.19541445628891e-002°)
3.72391706254497e+002	(-7.59540755806925e-001dB,-2.20047540937522e-002°)
3.73250157795649e+002	(-7.59540756740649e-001dB,-2.20554802916490e-002°)
3.74110588271982e+002	(-7.59540757678753e-001dB,-2.21063234255143e-002°)
3.74973002245412e+002	(-7.59540758621191e-001dB,-2.21572837649005e-002°)
3.75837404288372e+002	(-7.59540759567887e-001dB,-2.22083615800189e-002°)
3.76703798983837e+002	(-7.59540760518977e-001dB,-2.22595571416584e-002°)
3.77572190925344e+002	(-7.59540761474472e-001dB,-2.23108707212636e-002°)
3.78442584717021e+002	(-7.59540762434373e-001dB,-2.23623025909008e-002°)
3.79314984973609e+002	(-7.59540763398776e-001dB,-2.24138530232434e-002°)
3.80189396320488e+002	(-7.59540764367538e-001dB,-2.24655222916060e-002°)
3.81065823393700e+002	(-7.59540765340847e-001dB,-2.25173106699570e-002°)
3.81944270839973e+002	(-7.59540766318576e-001dB,-2.25692184328393e-002°)
3.82824743316749e+002	(-7.59540767300908e-001dB,-2.26212458554883e-002°)
3.83707245492205e+002	(-7.59540768287642e-001dB,-2.26733932137310e-002°)
3.84591782045280e+002	(-7.59540769278993e-001dB,-2.27256607840584e-002°)
3.85478357665698e+002	(-7.59540770275001e-001dB,-2.27780488435943e-002°)
3.86366977053995e+002	(-7.59540771275499e-001dB,-2.28305576700810e-002°)
3.87257644921543e+002	(-7.59540772280663e-001dB,-2.28831875419220e-002°)
3.88150365990574e+002	(-7.59540773290381e-001dB,-2.29359387381526e-002°)
3.89045144994206e+002	(-7.59540774304878e-001dB,-2.29888115384642e-002°)
3.89941986676469e+002	(-7.59540775324016e-001dB,-2.30418062231686e-002°)
3.90840895792327e+002	(-7.59540776347901e-001dB,-2.30949230732355e-002°)
3.91741877107708e+002	(-7.59540777376463e-001dB,-2.31481623703014e-002°)
3.92644935399524e+002	(-7.59540778409794e-001dB,-2.32015243966377e-002°)
3.93550075455702e+002	(-7.59540779447839e-001dB,-2.32550094351412e-002°)
3.94457302075203e+002	(-7.59540780490691e-001dB,-2.33086177694158e-002°)
3.95366620068052e+002	(-7.59540781538397e-001dB,-2.33623496836534e-002°)
3.96278034255363e+002	(-7.59540782590903e-001dB,-2.34162054627597e-002°)
3.97191549469364e+002	(-7.59540783648310e-001dB,-2.34701853922709e-002°)
3.98107170553421e+002	(-7.59540784710498e-001dB,-2.35242897583714e-002°)
3.99024902362065e+002	(-7.59540785777771e-001dB,-2.35785188479367e-002°)
3.99944749761020e+002	(-7.59540786849837e-001dB,-2.36328729484552e-002°)
4.00866717627226e+002	(-7.59540787926861e-001dB,-2.36873523481274e-002°)
4.01790810848862e+002	(-7.59540789008926e-001dB,-2.37419573358025e-002°)
4.02717034325381e+002	(-7.59540790095896e-001dB,-2.37966882009714e-002°)
4.03645392967527e+002	(-7.59540791187912e-001dB,-2.38515452338247e-002°)
4.04575891697365e+002	(-7.59540792285001e-001dB,-2.39065287252151e-002°)
4.05508535448305e+002	(-7.59540793387087e-001dB,-2.39616389666328e-002°)
4.06443329165134e+002	(-7.59540794494333e-001dB,-2.40168762503040e-002°)
4.07380277804034e+002	(-7.59540795606630e-001dB,-2.40722408690638e-002°)
4.08319386332613e+002	(-7.59540796724120e-001dB,-2.41277331164577e-002°)
4.09260659729932e+002	(-7.59540797846714e-001dB,-2.41833532866988e-002°)
4.10204102986527e+002	(-7.59540798974472e-001dB,-2.42391016746917e-002°)
4.11149721104443e+002	(-7.59540800107535e-001dB,-2.42949785759873e-002°)
4.12097519097250e+002	(-7.59540801245763e-001dB,-2.43509842868616e-002°)
4.13047501990081e+002	(-7.59540802389286e-001dB,-2.44071191042429e-002°)
4.13999674819650e+002	(-7.59540803538059e-001dB,-2.44633833257470e-002°)
4.14954042634282e+002	(-7.59540804692046e-001dB,-2.45197772496765e-002°)
4.15910610493941e+002	(-7.59540805851513e-001dB,-2.45763011750434e-002°)
4.16869383470255e+002	(-7.59540807016252e-001dB,-2.46329554015218e-002°)
4.17830366646541e+002	(-7.59540808186363e-001dB,-2.46897402294810e-002°)
4.18793565117837e+002	(-7.59540809361845e-001dB,-2.47466559600103e-002°)
4.19758983990926e+002	(-7.59540810542857e-001dB,-2.48037028948504e-002°)
4.20726628384362e+002	(-7.59540811729197e-001dB,-2.48608813364670e-002°)
4.21696503428500e+002	(-7.59540812921137e-001dB,-2.49181915880210e-002°)
4.22668614265521e+002	(-7.59540814118507e-001dB,-2.49756339533464e-002°)
4.23642966049459e+002	(-7.59540815321387e-001dB,-2.50332087370091e-002°)
4.24619563946230e+002	(-7.59540816529844e-001dB,-2.50909162442621e-002°)
4.25598413133660e+002	(-7.59540817743887e-001dB,-2.51487567810683e-002°)
4.26579518801510e+002	(-7.59540818963566e-001dB,-2.52067306540914e-002°)
4.27562886151503e+002	(-7.59540820188832e-001dB,-2.52648381707123e-002°)
4.28548520397356e+002	(-7.59540821419741e-001dB,-2.53230796389959e-002°)
4.29536426764804e+002	(-7.59540822656413e-001dB,-2.53814553677399e-002°)
4.30526610491627e+002	(-7.59540823898680e-001dB,-2.54399656664337e-002°)
4.31519076827681e+002	(-7.59540825146681e-001dB,-2.54986108453237e-002°)
4.32513831034924e+002	(-7.59540826400538e-001dB,-2.55573912153056e-002°)
4.33510878387444e+002	(-7.59540827660144e-001dB,-2.56163070880625e-002°)
4.34510224171487e+002	(-7.59540828925518e-001dB,-2.56753587759244e-002°)
4.35511873685484e+002	(-7.59540830196806e-001dB,-2.57345465920125e-002°)
4.36515832240081e+002	(-7.59540831473866e-001dB,-2.57938708501001e-002°)
4.37522105158167e+002	(-7.59540832756909e-001dB,-2.58533318647428e-002°)
4.38530697774900e+002	(-7.59540834045870e-001dB,-2.59129299511853e-002°)
4.39541615437739e+002	(-7.59540835340759e-001dB,-2.59726654254294e-002°)
4.40554863506467e+002	(-7.59540836641595e-001dB,-2.60325386041625e-002°)
4.41570447353226e+002	(-7.59540837948489e-001dB,-2.60925498048422e-002°)
4.42588372362540e+002	(-7.59540839261394e-001dB,-2.61526993456219e-002°)
4.43608643931346e+002	(-7.59540840580295e-001dB,-2.62129875454396e-002°)
4.44631267469022e+002	(-7.59540841905333e-001dB,-2.62734147239151e-002°)
4.45656248397416e+002	(-7.59540843236546e-001dB,-2.63339812014322e-002°)
4.46683592150876e+002	(-7.59540844573857e-001dB,-2.63946872991207e-002°)
4.47713304176275e+002	(-7.59540845917364e-001dB,-2.64555333388219e-002°)
4.48745389933044e+002	(-7.59540847267055e-001dB,-2.65165196431398e-002°)
4.49779854893200e+002	(-7.59540848622937e-001dB,-2.65776465354038e-002°)
4.50816704541372e+002	(-7.59540849985129e-001dB,-2.66389143397339e-002°)
4.51855944374834e+002	(-7.59540851353586e-001dB,-2.67003233809485e-002°)
4.52897579903532e+002	(-7.59540852728323e-001dB,-2.67618739846342e-002°)
4.53941616650114e+002	(-7.59540854109504e-001dB,-2.68235664771257e-002°)
4.54988060149959e+002	(-7.59540855496954e-001dB,-2.68854011855138e-002°)
4.56036915951207e+002	(-7.59540856890880e-001dB,-2.69473784376248e-002°)
4.57088189614785e+002	(-7.59540858291183e-001dB,-2.70094985620771e-002°)
4.58141886714444e+002	(-7.59540859698015e-001dB,-2.70717618882095e-002°)
4.59198012836779e+002	(-7.59540861111264e-001dB,-2.71341687461521e-002°)
4.60256573581266e+002	(-7.59540862531138e-001dB,-2.71967194667730e-002°)
4.61317574560289e+002	(-7.59540863957475e-001dB,-2.72594143816928e-002°)
4.62381021399170e+002	(-7.59540865390482e-001dB,-2.73222538233475e-002°)
4.63446919736197e+002	(-7.59540866830010e-001dB,-2.73852381248768e-002°)
4.64515275222658e+002	(-7.59540868276188e-001dB,-2.74483676202324e-002°)
4.65586093522867e+002	(-7.59540869729103e-001dB,-2.75116426441145e-002°)
4.66659380314197e+002	(-7.59540871188708e-001dB,-2.75750635319977e-002°)
4.67735141287106e+002	(-7.59540872655046e-001dB,-2.76386306201436e-002°)
4.68813382145173e+002	(-7.59540874128095e-001dB,-2.77023442455685e-002°)
4.69894108605123e+002	(-7.59540875608034e-001dB,-2.77662047460856e-002°)
4.70977326396860e+002	(-7.59540877094753e-001dB,-2.78302124602651e-002°)
4.72063041263498e+002	(-7.59540878588332e-001dB,-2.78943677274791e-002°)
4.73151258961387e+002	(-7.59540880088872e-001dB,-2.79586708878801e-002°)
4.74241985260151e+002	(-7.59540881596250e-001dB,-2.80231222823787e-002°)
4.75335225942712e+002	(-7.59540883110650e-001dB,-2.80877222527045e-002°)
4.76430986805322e+002	(-7.59540884631950e-001dB,-2.81524711413426e-002°)
4.77529273657597e+002	(-7.59540886160306e-001dB,-2.82173692915989e-002°)
4.78630092322544e+002	(-7.59540887695850e-001dB,-2.82824170475640e-002°)
4.79733448636595e+002	(-7.59540889238366e-001dB,-2.83476147540987e-002°)
4.80839348449634e+002	(-7.59540890787966e-001dB,-2.84129627568843e-002°)
4.81947797625032e+002	(-7.59540892344776e-001dB,-2.84784614023899e-002°)
4.83058802039677e+002	(-7.59540893908783e-001dB,-2.85441110378706e-002°)
4.84172367584004e+002	(-7.59540895479950e-001dB,-2.86099120113941e-002°)
4.85288500162025e+002	(-7.59540897058415e-001dB,-2.86758646718640e-002°)
4.86407205691366e+002	(-7.59540898644122e-001dB,-2.87419693689337e-002°)
4.87528490103290e+002	(-7.59540900237204e-001dB,-2.88082264530722e-002°)
4.88652359342737e+002	(-7.59540901837576e-001dB,-2.88746362755681e-002°)
4.89778819368349e+002	(-7.59540903445369e-001dB,-2.89411991885346e-002°)
4.90907876152506e+002	(-7.59540905060636e-001dB,-2.90079155448782e-002°)
4.92039535681354e+002	(-7.59540906683349e-001dB,-2.90747856983305e-002°)
4.93173803954838e+002	(-7.59540908313431e-001dB,-2.91418100034072e-002°)
4.94310686986738e+002	(-7.59540909951195e-001dB,-2.92089888154760e-002°)
4.95450190804692e+002	(-7.59540911596363e-001dB,-2.92763224907204e-002°)
4.96592321450238e+002	(-7.59540913249251e-001dB,-2.93438113861298e-002°)
4.97737084978837e+002	(-7.59540914909760e-001dB,-2.94114558595265e-002°)
4.98884487459913e+002	(-7.59540916577895e-001dB,-2.94792562695443e-002°)
5.00034534976879e+002	(-7.59540918253691e-001dB,-2.95472129756586e-002°)
5.01187233627173e+002	(-7.59540919937282e-001dB,-2.96153263381929e-002°)
5.02342589522287e+002	(-7.59540921628607e-001dB,-2.96835967182422e-002°)
5.03500608787805e+002	(-7.59540923327729e-001dB,-2.97520244778017e-002°)
5.04661297563428e+002	(-7.59540925034754e-001dB,-2.98206099796467e-002°)
5.05824662003014e+002	(-7.59540926749643e-001dB,-2.98893535874226e-002°)
5.06990708274604e+002	(-7.59540928472431e-001dB,-2.99582556655746e-002°)
5.08159442560460e+002	(-7.59540930203190e-001dB,-3.00273165794565e-002°)
5.09330871057094e+002	(-7.59540931941882e-001dB,-3.00965366951893e-002°)
5.10504999975305e+002	(-7.59540933688676e-001dB,-3.01659163797933e-002°)
5.11681835540206e+002	(-7.59540935443482e-001dB,-3.02354560010984e-002°)
5.12861383991263e+002	(-7.59540937206402e-001dB,-3.03051559277907e-002°)
5.14043651582324e+002	(-7.59540938977426e-001dB,-3.03750165294439e-002°)
5.15228644581654e+002	(-7.59540940756682e-001dB,-3.04450381764149e-002°)
5.16416369271968e+002	(-7.59540942544105e-001dB,-3.05152212399837e-002°)
5.17606831950465e+002	(-7.59540944339802e-001dB,-3.05855660922334e-002°)
5.18800038928858e+002	(-7.59540946143836e-001dB,-3.06560731061278e-002°)
5.19995996533412e+002	(-7.59540947956099e-001dB,-3.07267426554817e-002°)
5.21194711104976e+002	(-7.59540949776796e-001dB,-3.07975751150116e-002°)
5.22396188999016e+002	(-7.59540951605850e-001dB,-3.08685708602224e-002°)
5.23600436585646e+002	(-7.59540953443369e-001dB,-3.09397302675523e-002°)
5.24807460249668e+002	(-7.59540955289365e-001dB,-3.10110537142794e-002°)
5.26017266390601e+002	(-7.59540957143945e-001dB,-3.10825415785394e-002°)
5.27229861422717e+002	(-7.59540959006992e-001dB,-3.11541942393645e-002°)
5.28445251775075e+002	(-7.59540960878632e-001dB,-3.12260120766460e-002°)
5.29663443891552e+002	(-7.59540962759034e-001dB,-3.12979954711523e-002°)
5.30884444230882e+002	(-7.59540964647972e-001dB,-3.13701448045402e-002°)
5.32108259266688e+002	(-7.59540966545708e-001dB,-3.14424604593478e-002°)
5.33334895487514e+002	(-7.59540968452219e-001dB,-3.15149428189754e-002°)
5.34564359396865e+002	(-7.59540970367441e-001dB,-3.15875922676912e-002°)
5.35796657513234e+002	(-7.59540972291544e-001dB,-3.16604091907163e-002°)
5.37031796370145e+002	(-7.59540974224577e-001dB,-3.17333939741011e-002°)
5.38269782516180e+002	(-7.59540976166490e-001dB,-3.18065470048085e-002°)
5.39510622515019e+002	(-7.59540978117403e-001dB,-3.18798686706895e-002°)
5.40754322945472e+002	(-7.59540980077293e-001dB,-3.19533593604779e-002°)
5.42000890401515e+002	(-7.59540982046217e-001dB,-3.20270194638200e-002°)
5.43250331492324e+002	(-7.59540984024260e-001dB,-3.21008493712622e-002°)
5.44502652842312e+002	(-7.59540986011363e-001dB,-3.21748494742279e-002°)
5.45757861091161e+002	(-7.59540988007724e-001dB,-3.22490201650716e-002°)
5.47015962893862e+002	(-7.59540990013309e-001dB,-3.23233618370380e-002°)
5.48276964920744e+002	(-7.59540992028058e-001dB,-3.23978748842605e-002°)
5.49540873857514e+002	(-7.59540994052193e-001dB,-3.24725597018347e-002°)
5.50807696405293e+002	(-7.59540996085612e-001dB,-3.25474166857015e-002°)
5.52077439280647e+002	(-7.59540998128467e-001dB,-3.26224462327562e-002°)
5.53350109215626e+002	(-7.59541000180669e-001dB,-3.26976487408043e-002°)
5.54625712957799e+002	(-7.59541002242467e-001dB,-3.27730246085589e-002°)
5.55904257270292e+002	(-7.59541004313700e-001dB,-3.28485742356522e-002°)
5.57185748931818e+002	(-7.59541006394429e-001dB,-3.29242980226443e-002°)
5.58470194736718e+002	(-7.59541008484911e-001dB,-3.30001963710084e-002°)
5.59757601494998e+002	(-7.59541010584984e-001dB,-3.30762696831666e-002°)
5.61047976032358e+002	(-7.59541012694773e-001dB,-3.31525183624239e-002°)
5.62341325190236e+002	(-7.59541014814188e-001dB,-3.32289428130640e-002°)
5.63637655825841e+002	(-7.59541016943515e-001dB,-3.33055434402867e-002°)
5.64936974812189e+002	(-7.59541019082614e-001dB,-3.33823206502157e-002°)
5.66239289038139e+002	(-7.59541021231608e-001dB,-3.34592748499004e-002°)
5.67544605408433e+002	(-7.59541023390472e-001dB,-3.35364064473529e-002°)
5.68852930843727e+002	(-7.59541025559340e-001dB,-3.36137158515349e-002°)
5.70164272280632e+002	(-7.59541027738235e-001dB,-3.36912034723166e-002°)
5.71478636671752e+002	(-7.59541029927157e-001dB,-3.37688697205347e-002°)
5.72796030985714e+002	(-7.59541032126154e-001dB,-3.38467150079544e-002°)
5.74116462207212e+002	(-7.59541034335336e-001dB,-3.39247397473368e-002°)
5.75439937337041e+002	(-7.59541036554823e-001dB,-3.40029443523281e-002°)
5.76766463392134e+002	(-7.59541038784389e-001dB,-3.40813292375824e-002°)
5.78096047405601e+002	(-7.59541041024309e-001dB,-3.41598948186707e-002°)
5.79428696426764e+002	(-7.59541043274591e-001dB,-3.42386415121685e-002°)
5.80764417521195e+002	(-7.59541045535238e-001dB,-3.43175697355420e-002°)
5.82103217770754e+002	(-7.59541047806277e-001dB,-3.43966799072936e-002°)
5.83445104273627e+002	(-7.59541050087812e-001dB,-3.44759724468499e-002°)
5.84790084144362e+002	(-7.59541052379992e-001dB,-3.45554477746066e-002°)
5.86138164513910e+002	(-7.59541054682648e-001dB,-3.46351063119471e-002°)
5.87489352529658e+002	(-7.59541056995948e-001dB,-3.47149484812039e-002°)
5.88843655355470e+002	(-7.59541059319850e-001dB,-3.47949747056684e-002°)
5.90201080171725e+002	(-7.59541061654601e-001dB,-3.48751854096790e-002°)
5.91561634175354e+002	(-7.59541064000103e-001dB,-3.49555810184767e-002°)
5.92925324579880e+002	(-7.59541066356376e-001dB,-3.50361619583203e-002°)
5.94292158615452e+002	(-7.59541068723578e-001dB,-3.51169286564338e-002°)
5.95662143528890e+002	(-7.59541071101687e-001dB,-3.51978815410492e-002°)
5.97035286583716e+002	(-7.59541073490809e-001dB,-3.52790210413554e-002°)
5.98411595060198e+002	(-7.59541075890892e-001dB,-3.53603475875534e-002°)
5.99791076255388e+002	(-7.59541078302096e-001dB,-3.54418616108194e-002°)
6.01173737483156e+002	(-7.59541080724421e-001dB,-3.55235635433396e-002°)
6.02559586074235e+002	(-7.59541083157913e-001dB,-3.56054538182946e-002°)
6.03948629376257e+002	(-7.59541085602685e-001dB,-3.56875328698627e-002°)
6.05340874753790e+002	(-7.59541088058731e-001dB,-3.57698011331941e-002°)
6.06736329588382e+002	(-7.59541090526011e-001dB,-3.58522590445000e-002°)
6.08135001278594e+002	(-7.59541093004714e-001dB,-3.59349070409350e-002°)
6.09536897240045e+002	(-7.59541095494927e-001dB,-3.60177455607148e-002°)
6.10942024905448e+002	(-7.59541097996674e-001dB,-3.61007750430223e-002°)
6.12350391724649e+002	(-7.59541100509893e-001dB,-3.61839959280888e-002°)
6.13762005164669e+002	(-7.59541103034672e-001dB,-3.62674086571252e-002°)
6.15176872709743e+002	(-7.59541105571184e-001dB,-3.63510136723943e-002°)
6.16595001861356e+002	(-7.59541108119318e-001dB,-3.64348114171477e-002°)
6.18016400138290e+002	(-7.59541110679325e-001dB,-3.65188023356908e-002°)
6.19441075076655e+002	(-7.59541113251132e-001dB,-3.66029868733248e-002°)
6.20869034229937e+002	(-7.59541115834747e-001dB,-3.66873654763727e-002°)
6.22300285169032e+002	(-7.59541118430317e-001dB,-3.67719385922232e-002°)
6.23734835482292e+002	(-7.59541121037821e-001dB,-3.68567066692817e-002°)
6.25172692775558e+002	(-7.59541123657482e-001dB,-3.69416701569497e-002°)
6.26613864672207e+002	(-7.59541126289148e-001dB,-3.70268295057203e-002°)
6.28058358813190e+002	(-7.59541128932964e-001dB,-3.71121851670940e-002°)
6.29506182857069e+002	(-7.59541131588969e-001dB,-3.71977375936139e-002°)
6.30957344480064e+002	(-7.59541134257272e-001dB,-3.72834872388705e-002°)
6.32411851376090e+002	(-7.59541136937850e-001dB,-3.73694345575155e-002°)
6.33869711256797e+002	(-7.59541139630835e-001dB,-3.74555800052054e-002°)
